name,email,sector,city,phone,website,address,formations,description,url
"IUT d'Évry (site Romero), Université d'Evry-Val-d'Essonne",Non trouvé,Institut universitaire de technologie,Évry,Non trouvé,Non trouvé,,,,https://diplomeo.com/etablissement-iut_d_evry_site_romero_universite_d_evry_val_d_essonne-6565
"IUT du Mans, Université du Mans",Non trouvé,Institut universitaire de technologie,Le Mans,Non trouvé,Non trouvé,,,,https://diplomeo.com/etablissement-iut_du_mans_universite_du_mans-6566
"IUT du Limousin, site de Limoges, Université de Limoges",Non trouvé,Institut universitaire de technologie,Limoges,Non trouvé,Non trouvé,,,,https://diplomeo.com/etablissement-iut_du_limousin_site_de_limoges_universite_de_limoges-6567
"IUT Lyon 1 (antenne de Bourg) - Département informatique et GEA, Université Claude Bernard - Lyon 1",Non trouvé,Institut universitaire de technologie,Bourg-en-Bresse,Non trouvé,Non trouvé,,,,https://diplomeo.com/etablissement-iut_lyon_1_antenne_de_bourg_departement_informatique_et_gea_universite_claude_bernard_lyon_1-6568
"IUT Henri Poincaré de Longwy, Nancy-Université - Université Henri Poincaré",Non trouvé,Institut universitaire de technologie,Cosnes-et-Romain,Non trouvé,Non trouvé,,,,https://diplomeo.com/etablissement-iut_henri_poincare_de_longwy_nancy_universite_universite_henri_poincare-6569
"IUT du Limousin, site de La Souterraine, Université de Limoges",Non trouvé,Institut universitaire de technologie,Guéret,Non trouvé,Non trouvé,,,,https://diplomeo.com/etablissement-iut_du_limousin_site_de_la_souterraine_universite_de_limoges-6570
"IUT du Limousin, site d'Egletons, Université de Limoges",Non trouvé,Institut universitaire de technologie,Tulle,Non trouvé,Non trouvé,,,,https://diplomeo.com/etablissement-iut_du_limousin_site_d_egletons_universite_de_limoges-6571
"IUT TC - IUT Département techniques de commercialisation (annexe de Poitiers), Université de Poitiers",Non trouvé,Institut universitaire de technologie,Poitiers,Non trouvé,Non trouvé,,,,https://diplomeo.com/etablissement-iut_tc_iut_departement_techniques_de_commercialisation_annexe_de_poitiers_universite_de_poitiers-6572
"IUT SRC - IUT Département services et réseaux de communication, Université de Poitiers",Non trouvé,Institut universitaire de technologie,Angoulême,Non trouvé,Non trouvé,,,,https://diplomeo.com/etablissement-iut_src_iut_departement_services_et_reseaux_de_communication_universite_de_poitiers-6573
"IUT STID - IUT Département STatistique et Informatique Décisionnelle (annexe de Poitiers), Université de Poitiers",Non trouvé,Institut universitaire de technologie,Niort,Non trouvé,Non trouvé,,,,https://diplomeo.com/etablissement-iut_stid_iut_departement_statistique_et_informatique_decisionnelle_annexe_de_poitiers_universite_de_poitiers-6574
